timestep,demand_el,pv,wind,demand_heat
4895,212961.7829523,0.0,0.05523,3145444.724643104
4896,198437.2558198,0.0,0.051243,3050334.0850210665
4897,192386.5233537,0.0,0.042364,2982397.913862468
4898,188505.0084765,0.0,0.031677,3016365.999441768
4899,188528.0852593,0.0,0.023267,3077508.553484505
4900,191357.2988381,0.0,0.015504,3193000.044454124
4901,194564.9716557,0.0,0.010113,3288110.6840761607
4902,203435.6869874,0.037187,0.0089552,3417189.4092774973
4903,215689.4586865,0.1219,0.011487,3451157.494856796
4904,230458.5997174,0.22116,0.014724,3430776.643509217
4905,245984.6592261,0.31717,0.016389,3247348.981381002
4906,256706.1325432,0.40162,0.015334,2853319.188661131
4907,261030.7216513,0.43801,0.013608,1983736.197831072
4908,254241.5321337,0.44705,0.010711,1589706.4051112018
4909,245610.8153437,0.43148,0.0075654,1288906.8310513576
4910,236250.8722154,0.36793,0.0060088,1335654.7472034795
4911,231266.2871175,0.28965,0.0060491,1409115.7582996706
4912,229110.9155983,0.20632,0.0071469,1629498.791588245
4913,228824.7634908,0.14203,0.0085396,2270613.070245915
4914,229512.4516201,0.084006,0.0089507,3339136.868008699
4915,225289.4003565,0.038163,0.0093217,4187277.632482908
4916,215915.6111585,0.0067647,0.019132,3840007.398210004
4917,211097.1788972,0.0,0.050835,3506093.711409133
4918,209514.1115929,0.0,0.088052,3232284.48823242
4919,195857.2714959,0.0,0.11537,2985188.3599997764
4920,188029.6267495,0.0,0.14105,2898370.80143155
4921,180626.5948078,0.0,0.15944,2838266.337807394
4922,174866.6298058,0.0,0.16519,2858301.159015445
4923,176477.3892494,0.0,0.17927,2958475.2650557067
4924,177206.6155878,0.0,0.23015,3118753.8347201245
4925,174289.7102342,0.0,0.22964,3245641.035704455
4926,175060.4747818,0.03388,0.20982,3432632.7003129423
4927,178365.0700875,0.11245,0.27915,3526128.5326171857
4928,187521.9375266,0.15865,0.26922,3512771.9851451507
4929,194966.5076775,0.1643,0.24865,3305745.4993286114
4930,204081.8369075,0.12903,0.19108,2811553.2428633235
4931,212403.3248071,0.15779,0.18211,1843203.5511408013
4932,206149.5166518,0.18008,0.21692,1422472.3057717057
4933,200315.7059446,0.19399,0.23595,1246221.9127449584
4934,197477.2616527,0.14518,0.21702,1291421.6712382988
4935,195746.5029382,0.091845,0.16717,1362449.8631564055
4936,195368.0436993,0.042719,0.10879,1575534.4389107246
4937,199120.3285924,0.066124,0.049933,2195416.841105108
4938,205401.8288871,0.070392,0.02257,3228554.178095747
4939,207464.8932749,0.054931,0.012872,4048606.939332067
4940,205387.9828174,0.010577,0.012628,3712837.3048101095
4941,206283.3619924,0.0,0.017798,3389981.887000534
4942,207432.5857789,0.0,0.018593,3125240.4443966835
4943,192404.9847799,0.0,0.012496,2886327.435217597
4944,183105.0412871,0.0,0.0066122,2802385.0265871086
4945,181037.3615427,0.0,0.0,2744271.051381385
4946,181009.6694033,0.0,0.0082843,2763642.376449959
4947,182818.8891796,0.0,0.02593,2860499.001792832
4948,188094.2417416,0.0,0.048533,3015469.6023414275
4949,197966.4894494,0.0,0.057176,3138154.661109066
4950,226364.7784379,0.026404,0.057508,3318953.695082428
4951,257181.5142701,0.083839,0.063349,3409353.212069109
4952,273944.4893402,0.13365,0.045842,3396438.995356725
4953,282279.8233095,0.16337,0.031701,3196268.6363147898
4954,289950.5459324,0.16919,0.024901,2718442.617956619
4955,297676.6528342,0.17816,0.028526,1782161.9063088524
4956,296638.1976055,0.1737,0.051361,1375364.079868788
4957,291547.4593064,0.15805,0.099532,1256125.6303662767
4958,286290.5681707,0.18485,0.15263,1301684.5910531364
4959,282164.4393952,0.19886,0.16349,1373277.2435610588
4960,275481.4030787,0.19704,0.1223,1588055.2010848264
4961,273847.5668522,0.15229,0.079476,2212863.804790332
4962,273206.0322886,0.1043,0.045616,3254211.477632841
4963,266310.6895698,0.057724,0.022645,4080781.1929515833
4964,252921.540154,0.011059,0.014177,3742343.199277768
4965,245984.6592261,0.0,0.0094984,3416922.051514483
4966,234930.8802358,0.0,0.0067106,3150076.71034859
4967,214429.4663423,0.0,0.0,2909265.0610037595
4968,201095.7012053,0.0,0.0,2824655.5625853064
4969,195548.0426056,0.0,0.0061639,2766079.7559879147
4970,194883.4312592,0.0,0.0082834,2785605.024853712
4971,194389.588106,0.0,0.011578,2883231.369182697
4972,198700.3311444,0.0,0.019986,3039433.5201090733
4973,207229.5100897,0.0,0.033689,3163093.5562591213
4974,233426.2739932,0.023436,0.034482,3345329.3990065604
4975,260638.4163427,0.071415,0.027244,3436447.32038028
4976,275061.4056306,0.10593,0.024649,3423430.474469749
4977,282930.5885862,0.11551,0.022496,3221669.3628565124
4978,289996.6994981,0.099172,0.016915,2740046.064166852
4979,295968.9709025,0.13386,0.01124,1796324.7356533282
4980,291699.7660733,0.16541,0.0079484,1386294.0894715902
4981,287633.6369332,0.19027,0.0070464,1221339.279059893
4982,281665.9808854,0.1964,0.0076145,1265636.558611288
4983,275947.5540925,0.19165,0.010494,1335246.5693349089
4984,268899.9046068,0.17523,0.012568,1544076.6015057713
4985,267639.9122626,0.10621,0.0094781,2151582.14963919
4986,267090.6848305,0.050627,0.0088264,3164091.3965282203
4987,265599.9246577,0.014227,0.021413,3967770.611246389
4988,256263.0583123,0.00090233,0.043445,3638705.1060074526
4989,251546.1638955,0.0,0.052823,3322295.966354631
4990,240990.843415,0.0,0.05001,3062840.471839317
4991,218887.900791,0.0,0.057409,2828697.7084962283
4992,204247.9897441,0.0,0.074593,2746431.332186495
4993,199692.6328074,0.0,0.087571,2689477.687048987
4994,199581.8642496,0.0,0.086705,2708462.235428156
4995,199988.015628,0.0,0.070793,2803384.9773240024
4996,205337.2138951,0.0,0.049474,2955261.3643573574
4997,212477.1705122,0.0,0.029873,3075496.8374254294
4998,239047.7782981,0.020797,0.012448,3252685.9556310102
4999,265683.001076,0.062868,0.0072896,3341280.5147338
5000,283447.5085223,0.14889,0.0069732,3328624.1491476875
5001,291233.6150595,0.25835,0.0086397,3132450.482562938
5002,298765.8769852,0.37931,0.012445,2664164.955876761
5003,306505.8299567,0.43089,0.020859,1746578.450883577
5004,303228.9267905,0.45922,0.029266,1347902.9349210218
5005,298216.6495531,0.4638,0.032253,1156842.804328676
5006,290832.0790377,0.41888,0.029164,1198800.8335012186
5007,282362.8997278,0.35503,0.021003,1264734.8793437856
5008,274964.4831426,0.27878,0.015423,1462537.016871487
5009,272610.6512908,0.20971,0.010145,2037961.416952072
5010,271867.5788827,0.13935,0.0062914,2997002.0837530466
5011,267699.9118981,0.074138,0.0,3758240.6130263214
5012,256267.6736688,0.014095,0.0,3446552.396316004
5013,247156.9597954,0.0,0.0,3146852.187940699
5014,236089.3347354,0.0,0.010671,2901098.017072949
5015,215527.9212064,0.0,0.019607,2679319.862875224
5016,204852.601455,0.0,0.030043,2601397.8086976446
5017,198631.1007958,0.0,0.040408,2547451.7711900896
5018,198774.1768495,0.0,0.050492,2565433.783692608
5019,198658.7929352,0.0,0.057325,2655343.8462052
5020,202651.0763701,0.0,0.079632,2799199.946225345
5021,210317.1836365,0.0,0.11187,2913086.025407961
5022,235747.798349,0.0282,0.10454,3080918.142098132
5023,261284.5662628,0.119,0.11357,3164834.200443217
5024,279898.2993183,0.21815,0.18735,3152846.192108205
5025,288339.7864887,0.30961,0.30379,2967032.062915516
5026,293033.6041226,0.38616,0.30566,2523475.7545200656
5027,296592.0440397,0.3721,0.21205,1654345.1502316815
5028,291205.92292,0.32235,0.12666,1276722.8876787978
5029,286369.0292324,0.24392,0.058835,1115167.0358872698
5030,280729.0635013,0.23503,0.023932,1155613.5086914713
5031,277447.5449785,0.21388,0.011159,1219172.251669502
5032,272462.9598805,0.18241,0.0073582,1409848.4806035948
5033,271789.117821,0.15374,0.0,1964542.964775501
5034,269126.0570789,0.11471,0.0,2889033.7717286786
5035,266236.8438647,0.068877,0.0072571,3622848.349747762
5036,256484.5954277,0.012589,0.015205,3322388.83748798
5037,251689.2399493,0.0,0.025322,3033485.460315112
5038,239527.7753816,0.0,0.036157,2796584.69103336
5039,219386.3593008,0.0,0.044658,2582796.1919254377
5040,202784.9217107,0.0,0.041831,2507681.3138604923
5041,198224.9494174,0.0,0.03033,2455678.7059693765
5042,196992.6492127,0.0,0.014834,2473012.908599748
5043,196895.7267247,0.0,0.0062417,2559683.921751609
5044,199508.0185445,0.0,0.0,2698357.542794585
5045,206227.9777135,0.0,0.022873,2808140.826120275
5046,230966.2889403,0.011594,0.094994,2969926.717337081
5047,256789.2089615,0.019966,0.20516,3050819.662945484
5048,272259.8841914,0.065833,0.25804,3039263.5278585693
5049,276672.1650743,0.13457,0.29167,2860143.434011392
5050,281527.5201882,0.21892,0.44834,2432566.4357955465
5051,287250.5623377,0.25896,0.62238,1594746.6419942302
5052,282745.9743233,0.28631,0.69997,1230728.3867564166
5053,273819.8747127,0.29861,0.72156,1092526.1946949493
5054,265766.0774943,0.2986,0.70506,1132151.4970932116
5055,260204.5728249,0.28242,0.64363,1194419.8294333385
5056,256410.7497226,0.25067,0.53677,1381224.826453718
5057,255123.0652389,0.19555,0.37681,1924657.54505846
5058,253023.0779986,0.13504,0.18239,2830378.742733029
5059,248943.1027888,0.074763,0.083653,3549294.943387219
5060,238844.702609,0.01321,0.066618,3254935.554142984
5061,235373.9544667,0.0,0.064778,2971897.67986968
5062,226129.3952527,0.0,0.083247,2739806.6229655724
5063,208701.8088362,0.0,0.12927,2530358.596003328
5064,194260.358122,0.0,0.20195,2456768.748692269
5065,186294.2526784,0.0,0.27437,2405821.9313230747
5066,182671.1977693,0.0,0.34448,2422804.2037794725
5067,180778.9015747,0.0,0.42169,2507715.566061464
5068,182629.6595601,0.0,0.4982,2643573.7457126486
5069,183898.8826175,0.0,0.59173,2751128.137936504
5070,190401.9200276,0.019999,0.6593,2909629.347529554
5071,200809.5490978,0.078003,0.76199,2988879.9523260784
5072,213363.3189741,0.12058,0.91425,2977558.4373551467
5073,225524.7835417,0.1356,0.96383,2802074.955305699
5074,232360.1266251,0.12118,0.95995,2383178.9013812104
5075,234437.0370826,0.15728,0.94185,1562369.065988632
5076,231100.1342809,0.18834,0.94621,1205741.3444042702
5077,223817.10161,0.21101,0.93734,1088200.5925719766
5078,218717.1325978,0.18429,0.93166,1127669.0078466078
5079,213307.9346952,0.14881,0.95253,1189690.8032781712
5080,212094.0959168,0.11012,0.963,1375756.1895728617
5081,216589.453218,0.096519,0.94932,1917037.3133392332
5082,220674.0437844,0.074055,0.9241,2819172.51961652
5083,219667.8960517,0.044758,0.90914,3535242.339599116
5084,210003.3393896,0.0066185,0.88868,3242048.3975589974
5085,207677.1996772,0.0,0.85947,2960131.1455973457
5086,203555.6862583,0.0,0.82098,2728958.998988791
5087,192709.5983137,0.0,0.79066,2520340.2325371685
5088,175628.1636402,0.0,0.74707,2447041.7470271387
5089,169978.9671959,0.0,0.68475,2396296.6416740413
5090,166471.296201,0.0,0.62619,2413211.6767917406
5091,167329.7525234,0.0,0.56145,2497786.852380236
5092,167800.5188938,0.0,0.50106,2633107.133321829
5093,167726.6731886,0.0,0.4432,2740235.689067257
5094,169388.2015546,0.022944,0.35474,2898109.350165782
5095,172674.335434,0.10149,0.39047,2977046.1807150445
5096,181305.0522239,0.17234,0.42468,2965769.4906365783
5097,190637.3032128,0.21989,0.34971,2790980.7944203545
5098,200740.3187493,0.24072,0.27971,2373743.2615171093
5099,209509.4962363,0.2842,0.25782,1556183.2308283187
5100,203961.8376366,0.31316,0.26678,1200967.4933566372
5101,196692.6510355,0.32628,0.2821,1081199.5758384988
5102,193438.8246521,0.34136,0.28301,1120414.068226423
5103,189866.5386653,0.33718,0.27733,1182036.8419788769
5104,190609.6110734,0.31143,0.29064,1366905.163236237
5105,196374.191432,0.25082,0.28096,1904703.91598492
5106,204151.0672561,0.17903,0.22036,2801035.1705660587
5107,206675.667301,0.10218,0.11669,3512498.103889838
5108,205286.4449728,0.018292,0.063474,3221190.446150967
5109,209241.8055552,0.0,0.04221,2941086.9290943616
5110,206500.2837513,0.0,0.031538,2711402.0451079444
5111,190383.4586013,0.0,0.025591,2504125.442486056
5112,181609.6657577,0.0,0.022177,2431298.5280513386
5113,179472.7556648,0.0,0.021577,2380879.89498115
5114,179431.2174556,0.0,0.02277,2397686.106004546
5115,179052.7582167,0.0,0.024816,2481717.161121528
5116,184125.0350895,0.0,0.023236,2616166.8493086984
5117,195631.1190239,0.0,0.018258,2722606.1857902086
5118,223180.1824031,0.027623,0.012656,2879464.1553419083
5119,253064.6162078,0.14678,0.012828,2957893.140117758
5120,270275.2808653,0.22853,0.01199,2946688.9994354937
5121,278716.7680358,0.26002,0.012353,2773024.818860398
5122,287956.7118932,0.23905,0.013597,2358471.6136166207
5123,296218.2001574,0.27355,0.01597,1546171.414152464
5124,293398.2172918,0.29259,0.017231,1193240.9826611408
5125,288044.4036681,0.32824,0.021385,1295884.6097703318
5126,279759.8386211,0.34151,0.030557,1342885.6059796182
5127,275684.4787679,0.3346,0.036827,1416744.3143084971
5128,268775.2899794,0.30741,0.0321,1638320.4392951345
5129,266453.7656236,0.24604,0.02457,2282905.530165351
5130,265816.8464166,0.17409,0.020883,3357214.0149490456
5131,262373.7904138,0.098004,0.021052,4209946.374746103
5132,250886.1679057,0.016342,0.023782,3860796.1171914022
5133,244706.2054556,0.0,0.01963,3525074.715696498
5134,230458.5997174,0.0,0.014239,3249783.166470676
5135,210451.0289771,0.0,0.0092976,3001349.3293644465
5136,197897.2591008,0.0,0.0,2914061.764975772
5137,195815.7332868,0.0,0.0,2853631.912706689
5138,192441.9076325,0.0,0.0,2873775.1967963832
5139,191943.4491227,0.0,0.0,2974491.617244854
5140,197537.2612882,0.0,0.0,3135637.8899624087
5141,204723.371471,0.0,0.01083,3263212.022530472
5142,229027.83918,0.029469,0.017512,3451216.00736762
5143,254352.3006914,0.16001,0.018786,3545217.999786192
5144,270413.7415625,0.27587,0.022111,3531789.143726396
5145,278758.3062449,0.35819,0.02819,3323641.874799555
5146,281504.4434054,0.4014,0.0367,2826774.200587096
5147,289059.782114,0.43999,0.049243,1853182.136251873
5148,287236.716268,0.45053,0.074387,1430173.1703682933
5149,280239.8357046,0.43532,0.12697,1704445.6561145394
5150,273593.7222407,0.32503,0.19519,1742661.9264310088
5151,269582.9773795,0.20336,0.22625,1811451.213000654
5152,264321.4708872,0.089378,0.2421,1956673.040203238
5153,263403.0149294,0.12336,0.2543,2461127.8083806355
5154,263121.4781785,0.12414,0.27433,3554113.1394316624
5155,258856.8887058,0.090883,0.23242,4387227.832330697
5156,250013.8655136,0.014523,0.20736,4150286.956368587
5157,247415.4197634,0.0,0.1864,3974492.112912827
5158,235161.6480644,0.0,0.15712,3752837.745077304
5159,213538.7025238,0.0,0.15295,3538826.631305075
5160,198741.8693535,0.0,0.17501,3431821.0744189606
5161,195732.6568685,0.0,0.24108,3355388.5337860216
5162,192501.907268,0.0,0.34755,3393604.804102491
5163,192123.448029,0.0,0.41619,3462394.090672136
5164,196992.6492127,0.0,0.39143,3592329.409748132
5165,205549.5202974,0.0,0.33475,3699334.966634247
5166,229678.6044567,0.027736,0.22416,3844556.793836831
5167,256064.5979797,0.15718,0.21184,3882773.0641533
5168,270026.0516104,0.27536,0.40761,3859843.301963419
5169,272984.4951732,0.36209,0.54243,3653475.442254484
5170,278342.9241534,0.41056,0.62946,3210166.706583437
5171,285210.5747328,0.43507,0.6831,2231830.186481818
5172,283572.1231497,0.42736,0.69078,1788521.450810772
5173,282630.590409,0.39182,0.69331,1865757.4601711363
5174,277115.2393053,0.38166,0.69738,1907590.5870808032
5175,273695.2600853,0.35187,0.67229,1982890.215518203
5176,267635.2969061,0.30389,0.61331,2141856.0977749373
5177,264164.5487638,0.2642,0.53392,2694053.3729825374
5178,264067.6262758,0.20192,0.38934,3890480.8025990063
5179,261773.7940594,0.12195,0.16875,4802442.969229741
5180,253023.0779986,0.019923,0.093955,4543077.582389807
5181,250526.1700931,0.0,0.065372,4350645.19860534
5182,235535.4919467,0.0,0.051727,4108013.062529273
5183,214000.2381811,0.0,0.047327,3873747.55183514
5184,199443.4035525,0.0,0.055688,3756614.7964880727
5185,196711.1124618,0.0,0.086574,3672948.5426687393
5186,193775.7456819,0.0,0.15125,3714781.6695784074
5187,193424.9785824,0.0,0.25172,3790081.298015806
5188,196992.6492127,0.0,0.30443,3932313.929508673
5189,205475.6745923,0.0,0.3055,4049446.68485574
5190,231192.4414123,0.016155,0.23501,4208412.567112473
5191,256706.1325432,0.084251,0.26718,4250245.6940221405
5192,272370.6527491,0.16726,0.48355,4225145.817876341
5193,279459.8404439,0.24632,0.68535,3999246.93256414
5194,286064.4156987,0.31462,0.79626,3513982.6604120056
5195,291408.9986092,0.29153,0.85931,2443054.611524537
5196,287070.5634314,0.23516,0.87622,1957790.3393724032
5197,282270.5925964,0.15418,0.87133,1958792.2910369416
5198,274936.7910032,0.13721,0.82302,2002711.400701447
5199,270667.586174,0.11361,0.71595,2081765.7980975565
5200,267150.684466,0.08629,0.52603,2248658.414822677
5201,268101.4479198,0.096533,0.24671,2828390.6623941483
5202,267344.529442,0.086897,0.11863,4084477.1987990034
5203,263730.705246,0.058113,0.10512,5041913.789485221
5204,255432.2941293,0.0072931,0.18959,4769615.309565288
5205,250766.1686348,0.0,0.46472,4567587.405108563
5206,235203.1862735,0.0,0.62202,4312856.569054431
5207,212564.8622871,0.0,0.54767,4066909.5549332015
5208,200126.4763252,0.0,0.47423,3943936.047872586
5209,196891.1113681,0.0,0.45538,3856097.828543576
5210,193803.4378213,0.0,0.45292,3900016.938208081
5211,193637.2849847,0.0,0.44113,3979071.335604191
5212,197841.8748219,0.0,0.39397,4128396.3084635087
5213,206814.1279982,0.0,0.35022,4251369.815524124
5214,230537.0607791,0.023183,0.28945,4418262.432249243
5215,255081.5270298,0.15121,0.24503,4462181.541913751
5216,270455.2797716,0.24463,0.35713,4435830.076115048
5217,275864.4776742,0.28257,0.43785,4198666.883926718
5218,283835.1984743,0.26244,0.42996,3689205.2118184553
5219,290499.7733645,0.25592,0.37197,2564876.004407116
5220,287513.6376623,0.2226,0.33672,2055414.3322988532
5221,278361.3855797,0.16921,0.29373,2030372.723458771
5222,271581.4267752,0.16629,0.25308,2075896.775554259
5223,265729.1546418,0.15396,0.21981,2157840.069326137
5224,263352.2460071,0.13299,0.19578,2330831.4672889924
5225,264639.9304907,0.14163,0.17178,2931748.954949436
5226,262590.7121727,0.12406,0.11477,4233736.8448803965
5227,257767.6645548,0.081752,0.08795,5226161.180562037
5228,248006.1854047,0.011028,0.085854,4943912.057570011
5229,241438.5330025,0.0,0.076919,4734501.417930765
5230,229457.0673412,0.0,0.079844,4470461.915776935
5231,210931.0260606,0.0,0.094387,4215527.2240422005
5232,198423.40975,0.0,0.1071,4088059.8781748335
5233,190904.993894,0.0,0.12563,3997011.773983858
5234,184932.7224896,0.0,0.1449,4042535.826079346
5235,185703.4870372,0.0,0.15993,4124479.119851225
5236,186737.3269093,0.0,0.13848,4279260.896975885
5237,190074.229711,0.0,0.10332,4406728.242843251
5238,194320.3577574,0.021887,0.070959,4579719.640806105
5239,204538.7572081,0.14909,0.049173,4625243.692901594
5240,217623.2930902,0.27025,0.066465,4597929.261644302
5241,225944.7809898,0.35972,0.079739,4352099.3803286655
5242,231381.6710318,0.41011,0.11219,3824020.3760210034
5243,234935.4955923,0.4557,0.17703,2658604.6423765067
5244,230213.985819,0.47193,0.23897,2130525.638068845
5245,219912.50995,0.45969,0.29927,2423783.652237786
5246,213769.4703524,0.45224,0.38528,2481492.786814876
5247,209911.0322581,0.42105,0.47244,2587292.866872875
5248,208221.8117527,0.36713,0.53197,2741183.892411782
5249,213464.8568187,0.24523,0.46974,3299038.8599903192
5250,218334.0580023,0.13676,0.3472,4299330.525993216
5251,217738.6770045,0.054494,0.31117,5184203.922841932
5252,211609.4834767,0.0061208,0.32881,4895658.249956481
5253,212241.7873271,0.0,0.3424,4886040.060860299
5254,204215.6822481,0.0,0.30974,4712912.657129028
5255,188772.6991577,0.0,0.27486,4501312.497013032
5256,176463.5431797,0.0,0.26117,4328185.093281761
5257,171506.6502212,0.0,0.27494,4260857.769608488
5258,169840.5064987,0.0,0.26676,4260857.769608488
5259,170643.5785422,0.0,0.21586,4385894.227858851
5260,170689.732108,0.0,0.15796,4501312.497013032
5261,170971.2688589,0.0,0.11383,4674439.9007443
5262,169277.4329969,0.015289,0.082081,4722530.8462252095
5263,174382.0173657,0.099587,0.082361,4732149.035321391
5264,186423.4826624,0.19511,0.095658,4645585.333455757
5265,197717.2601945,0.2777,0.10333,4414748.795147396
5266,209177.1905632,0.33938,0.13978,3885748.3948574034
5267,218269.4430103,0.36487,0.1761,2895074.9179506884
5268,213109.4743626,0.36286,0.21404,2471874.5977186947
5269,207506.431484,0.33737,0.27664,2431061.726487671
5270,202614.1535176,0.353,0.36038,2488944.148546901
5271,199374.1732039,0.34704,0.4281,2595061.9223221564
5272,198644.9468655,0.31797,0.48702,2749415.0478134374
5273,202028.0032329,0.21287,0.51133,3308945.127719329
5274,207732.5839561,0.11942,0.42874,4312240.443412654
5275,208554.1174259,0.04785,0.35406,5199770.914987519
5276,208277.1960316,0.0045077,0.34619,4910358.804691367
5277,211780.2516698,0.0,0.33989,4900711.734348161
5278,206786.4358588,0.0,0.32038,4727064.468170472
5279,191352.6834815,0.0,0.31948,4514828.92061996
5280,181549.6661222,0.0,0.35276,4341181.654442269
5281,179195.8342704,0.0,0.39013,4273652.162039833
5282,180128.136298,0.0,0.39863,4273652.162039833
5283,181235.8218753,0.0,0.40975,4399064.0765015
5284,186423.4826624,0.0,0.40731,4514828.92061996
5285,199014.1753913,0.0,0.38128,4688476.186797651
5286,229646.2969607,0.012681,0.32973,4736711.538513676
5287,256964.5925112,0.092999,0.32594,4746358.608856881
5288,272139.8849205,0.16254,0.46208,4659534.975768036
5289,277904.4652791,0.19929,0.51857,4428005.287531116
5290,283258.2789028,0.19941,0.53896,3897416.4186548367
5291,290310.543745,0.2427,0.59007,2903768.173304717
5292,289069.0128271,0.27449,0.65806,2479297.0782036963
5293,287093.6402143,0.29186,0.71285,2419842.8241212554
5294,278993.6894301,0.28754,0.7512,2477458.129457476
5295,270178.3583773,0.26709,0.76883,2583086.1892405464
5296,264339.9323135,0.23206,0.77928,2736727.0034704674
5297,264473.7776541,0.16342,0.75073,3293674.95505393
5298,265041.4665125,0.098323,0.6554,4292340.247548416
5299,263619.9366883,0.043562,0.42142,5175774.929370463
5300,256447.6725752,0.0036532,0.32601,4887698.402689361
5301,255395.3712767,0.0,0.2847,4878095.851799991
5302,239707.774288,0.0,0.29195,4705249.93579133
5303,216635.6067838,0.0,0.33154,4493993.816225189
5304,200029.5538371,0.0,0.37597,4321147.900216527
5305,195764.9643645,0.0,0.42305,4253930.043990937
5306,195834.1947131,0.0,0.45372,4253930.043990937
5307,196697.266392,0.0,0.46649,4378763.205552748
5308,201201.8544065,0.0,0.46748,4493993.816225189
5309,210649.4893097,0.0,0.4557,4666839.732233849
5310,236084.7193788,0.010359,0.4185,4714852.4866807
5311,257938.432748,0.076572,0.38384,4724455.037570071
5312,268401.446097,0.14685,0.48833,4638032.079565739
5313,273210.6476452,0.19947,0.5824,4407570.8582208585
5314,280272.1432006,0.22972,0.61169,3879430.559305504
5315,286262.8760313,0.27117,0.61831,2890367.817700388
5316,285976.7239238,0.29757,0.6464,2467855.5785681056
5317,284790.5772847,0.307,0.68375,2079774.9857919845
5318,277646.0053111,0.31829,0.71293,2126406.7119308184
5319,272739.8812749,0.30989,0.73965,2210343.818980719
5320,268521.4453679,0.28166,0.76264,2387544.378308288
5321,269813.7452081,0.19202,0.76134,3003083.1633408926
5322,269993.7441144,0.11037,0.67379,4336750.530911537
5323,266366.0738487,0.045486,0.5439,5353322.160738112
5324,258681.5051561,0.0036741,0.5409,5064205.458677344
5325,259309.1936499,0.0,0.53333,4849699.518438708
5326,243372.3674062,0.0,0.52211,4579235.506833473
5327,220770.9662724,0.0,0.4962,4318097.840456003
5328,206181.8241478,0.0,0.47653,4187529.00726727
5329,201589.5443585,0.0,0.48225,4094265.5549896015
5330,199549.5567536,0.0,0.50821,4140897.281128436
5331,200509.5509206,0.0,0.556,4224834.388178336
5332,204658.756479,0.0,0.58959,4383382.257050371
5333,215347.9223001,0.0,0.59323,4513951.090239105
5334,241913.9147294,0.010331,0.55914,4691151.649566673
5335,267012.2237688,0.084843,0.56331,4737783.375705507
5336,280073.682868,0.15893,0.65035,4709804.340022207
5337,286775.1806108,0.20751,0.64772,4457993.018872505
5338,293347.4483695,0.22574,0.6447,3917064.9956620336
5339,299061.2598058,0.24096,0.6316,2723292.80650789
5340,295992.0476854,0.23647,0.63196,2182364.7832974186
5341,289941.3152193,0.21541,0.63983,2042805.287753584
5342,281038.2923916,0.24514,0.65487,2088608.0968960405
5343,274346.025362,0.2578,0.62268,2171053.153352463
5344,269993.7441144,0.2495,0.56884,2345103.8280938
5345,271429.1200084,0.16479,0.46872,2949700.9087742325
5346,271253.7364586,0.09024,0.31006,4259661.250248504
5347,268826.0589017,0.034123,0.15193,5258162.489554067
5348,263361.4767202,0.0017478,0.11833,4974185.072870833
5349,259507.6539825,0.0,0.11084,4763492.150815532
5350,242980.0620976,0.0,0.10027,4497835.857789281
5351,219386.3593008,0.0,0.087803,4241340.126591521
5352,204944.9085865,0.0,0.073944,4113092.260992642
5353,201081.8551356,0.0,0.056191,4021486.642707728
5354,198617.2547261,0.0,0.038995,4067289.4518501847
5355,199424.9421262,0.0,0.026234,4149734.508306608
5356,205009.5235785,0.0,0.017972,4305464.059390961
5357,214775.6180852,0.0,0.015084,4433711.924989841
5358,242767.7556953,0.0055436,0.014392,4607762.599731177
5359,268115.2939896,0.044533,0.014231,4653565.4088736335
5360,284476.7330378,0.09192,0.014574,4626083.7233881615
5361,288275.1714967,0.13051,0.016438,4378748.554018892
5362,294704.3632017,0.15635,0.0093673,3847435.967966391
5363,301105.8627673,0.17449,0.0064883,2674884.053919491
5364,296222.815514,0.17988,0.007493,2143571.4678669893
5365,290181.313761,0.1741,0.0094975,1981625.8073095628
5366,284213.6577132,0.16473,0.016283,2026056.8792223327
5367,278347.53951,0.14605,0.032873,2106032.80866532
5368,273672.1833024,0.12014,0.060884,2274870.881933848
5369,274784.4842363,0.086536,0.10695,2861361.0311824176
5370,273746.0290076,0.053064,0.1422,4132089.6878876537
5371,270326.0497876,0.023257,0.16568,5100687.055586049
5372,262055.3308103,0.00027438,0.19111,4825214.409726873
5373,255538.4473304,0.0,0.20393,4620831.478928128
5374,238701.6265552,0.0,0.18772,4363131.26183406
5375,217272.5259907,0.0,0.17396,4114317.259122546
5376,201631.0825677,0.0,0.17879,3989910.257766789
5377,196157.2696731,0.0,0.20399,3901048.113941247
5378,194800.3548409,0.0,0.24124,3945479.185854017
5379,194943.4308946,0.0,0.26592,4025455.115297004
5380,199628.0178154,0.0,0.24489,4176520.759800424
5381,211978.7120025,0.0,0.2098,4300927.761156181
5382,235683.183357,0.011452,0.15214,4469765.834424708
5383,260726.1081175,0.12938,0.10702,4514196.906337479
5384,276266.013696,0.25035,0.17272,4487538.263189818
5385,280276.7585572,0.3378,0.20021,4247610.474860857
5386,284389.041263,0.38485,0.20015,3732210.04067272
5387,289078.2435403,0.42438,0.18201,2594774.599705795
5388,284965.9608345,0.43443,0.17026,2079374.1655176585
5389,271733.7335421,0.41727,0.17029,2026930.4814381755
5390,264778.3911879,0.36379,0.17348,2072377.353219301
5391,260689.185265,0.29435,0.15906,2154181.7224253253
5392,258981.5033333,0.21634,0.14942,2326879.8351936005
5393,263287.6310151,0.1417,0.1058,2926778.5427044504
5394,264367.624453,0.076485,0.053895,4226559.075644626
