timestep,heat_demand,electricity_demand,PV,COP_AIR-HP,electricity_price_buy,electricity_price_sell
5176,0.631952427,0.450804053,0.362223894,3.229823219,0.155075011,-0.052025011
5177,0.72764808,0.435622271,0.2659877,3.196091384,0.164080985,-0.061030985
5178,0.933484013,0.464942088,0.108768448,3.138725641,0.174020757,-0.070970757
5179,0.910011495,0.539617481,0.046809148,3.045032338,0.180204583,-0.077154583
5180,0.949734219,0.684603503,0.007889242,2.921486874,0.18433405,-0.08128405
5181,0.95876211,0.605088918,0,2.807575688,0.190580128,-0.087530128
5182,0.846816252,0.597877571,0,2.732372768,0.190082102,-0.087032102
5183,0.44056112,0.548441892,0,2.655321041,0.180702609,-0.077652609
5184,0.196808041,0.425374568,0,2.610027719,0.172858696,-0.069808696
5185,0.059743862,0.279344797,0,2.587955603,0.166322103,-0.063272103
5186,0.054765207,0.208085306,0,2.587955603,0.16702764,-0.06397764
5187,0.056424759,0.198596692,0,2.582495781,0.16551281,-0.06246281
5188,0.119487725,0.192049548,0,2.577058947,0.16760867,-0.06455867
5189,0.321953036,0.185217746,0.005428279,2.587955603,0.173418976,-0.070368976
5190,1.02560297,0.224880153,0.053061422,2.593438559,0.192655237,-0.089605237
5191,1.730912455,0.371574126,0.181043143,2.638153017,0.207554521,-0.104504521
5192,1.247982902,0.492364183,0.348529406,2.708192478,0.209297612,-0.106247612
5193,1.010667004,0.537529986,0.52444809,2.769463801,0.209339114,-0.106289114
5194,0.942625383,0.591140655,0.663342728,2.880242353,0.208695831,-0.105645831
5195,0.783308417,0.708230152,0.752531561,3.000252451,0.20487763,-0.10182763
5196,0.965859107,0.538763505,0.628770434,3.13069821,0.186886434,-0.083836434
5197,0.892838831,0.598921318,0.621423173,3.255593085,0.191078154,-0.088028154
5198,0.675437554,0.579564546,0.713108348,3.264274667,0.184085037,-0.081035037
5199,0.645565623,0.500144846,0.631713754,3.221323684,0.185018836,-0.081968836
5200,0.580843106,0.450804053,0.419916631,3.40975766,0.186284652,-0.083234652
5201,0.668799348,0.549675412,0.290857539,3.290599462,0.18908605,-0.08603605
5202,0.857988245,0.415791067,0.120039629,3.204458115,0.203030783,-0.099980783
5203,0.836414072,0.539617481,0.0438082,3.204458115,0.199108827,-0.096058827
5204,0.87292421,0.626817844,0.002765605,3.146794344,0.207181001,-0.104131001
5205,0.881221969,0.632226354,0,3.091169192,0.199150329,-0.096100329
5206,0.778329762,0.597877571,0,3.029957921,0.18642991,-0.08337991
5207,0.404930622,0.548441892,0,2.714197339,0.1757846,-0.0727346
5208,0.180891139,0.473102296,0,2.666891068,0.172900199,-0.069850199
5209,0.064030654,0.340071927,0,2.672713974,0.169663028,-0.066613028
5210,0.058694766,0.208085306,0,2.661093478,0.164890277,-0.061840277
5211,0.060473396,0.188918306,0,2.649573593,0.162960426,-0.059910426
5212,0.128061309,0.177911513,0,2.638153017,0.164869526,-0.061819526
5213,0.345054082,0.185217746,0.00541757,2.615604701,0.170949596,-0.067899596
5214,1.0991929,0.224880153,0.060929077,2.593438559,0.174539535,-0.071489535
5215,1.855110347,0.241769886,0.212638676,2.577058947,0.183607762,-0.080557762
5216,1.337529224,0.26378347,0.382050793,2.615604701,0.18642991,-0.08337991
5217,1.083185236,0.537529986,0.518110591,2.672713974,0.184354801,-0.081304801
5218,1.010261435,0.546828827,0.637897353,2.750793258,0.180121578,-0.077071578
5219,0.839513024,0.528515802,0.652740446,2.744625561,0.178897264,-0.075847264
5220,1.035162245,0.538763505,0.617848957,2.661093478,0.176095867,-0.073045867
5221,0.956902557,0.598921318,0.626388222,2.684436404,0.173709491,-0.070659491
5222,0.72390212,0.667903543,0.728629879,2.794755708,0.173917002,-0.070867002
5223,0.691886793,0.546828827,0.647242221,2.935498801,0.173958504,-0.070908504
5224,0.622520251,0.450804053,0.454818746,2.840146172,0.176137369,-0.073087369
5225,0.716787603,0.435622271,0.233947595,2.756988739,0.184022783,-0.080972783
5226,0.919551342,0.464942088,0.039562955,2.949645783,0.194585089,-0.091535089
5227,0.896429161,0.539617481,0.000149739,2.846751163,0.20049915,-0.09744915
5228,0.935559005,0.626817844,0,2.750793258,0.204836128,-0.101786128
5229,0.944452152,0.656232547,0,2.726287305,0.203010032,-0.099960032
5230,0.834177136,0.571214565,0,2.708192478,0.194979359,-0.091929359
5231,0.433985546,0.548441892,0,2.661093478,0.17806722,-0.07501722
5232,0.193870592,0.425374568,0,2.655321041,0.16989129,-0.06684129
5233,0.198179268,0.279344797,0,2.643850972,0.166529614,-0.063479614
5234,0.194254926,0.208085306,0,2.598944798,0.165471308,-0.062421308
5235,0.213876636,0.188918306,0,2.598944798,0.165471308,-0.062421308
5236,0.30217433,0.189867167,0,2.626830472,0.165346801,-0.062296801
5237,0.608273001,0.189677395,0.002722496,2.649573593,0.169538522,-0.066488522
5238,1.359784483,0.224880153,0.032530712,2.598944798,0.177257928,-0.074207928
5239,1.744369993,0.371574126,0.092929068,2.626830472,0.186346906,-0.083296906
5240,1.416687441,0.492364183,0.146310039,2.750793258,0.186388408,-0.083338408
5241,1.173378241,0.537529986,0.130421471,2.702214128,0.186388408,-0.083338408
5242,1.173378241,0.546828827,0.162480188,2.666891068,0.185060338,-0.082010338
5243,0.935955553,0.62567921,0.292829428,2.655321041,0.185330102,-0.082280102
5244,0.932031211,0.78081805,0.319830801,2.626830472,0.1805366,-0.0774866
5245,0.865317398,0.598921318,0.658233157,2.63247957,0.181947674,-0.078897674
5246,0.753473653,0.579564546,0.460503224,2.672713974,0.177569194,-0.074519194
5247,0.712268062,0.500144846,0.387414374,2.702214128,0.17844074,-0.07539074
5248,0.68675984,0.450804053,0.230203486,2.708192478,0.180308338,-0.077258338
5249,0.761322337,0.435622271,0.197998752,2.708192478,0.184811325,-0.081761325
5250,0.816263124,0.565331625,0.063926673,2.626830472,0.183275744,-0.080225744
5251,0.933993382,0.480693187,0.044241146,2.604474468,0.182590958,-0.079540958
5252,1.034064102,0.626817844,0.002671092,2.598944798,0.181615657,-0.078565657
5253,1.039950615,0.632226354,0,2.604474468,0.180080076,-0.077030076
5254,0.871203911,0.597877571,0,2.587955603,0.177195674,-0.074145674
5255,0.574916094,0.548441892,0,2.577058947,0.171157107,-0.068107107
5256,0.313947355,0.425374568,0,2.582495781,0.160989072,-0.057939072
5257,0.193025882,0.315021986,0,2.534374741,0.158104671,-0.055054671
5258,0.189203587,0.25296645,0,2.534374741,0.153020653,-0.049970653
5259,0.208315061,0.188918306,0,2.523923711,0.151090802,-0.048040802
5260,0.294316691,0.177911513,0,2.503278119,0.152709387,-0.049659387
5261,0.592455677,0.185217746,0.002733205,2.488014228,0.159972269,-0.056922269
5262,1.32442511,0.224880153,0.005473258,2.498169388,0.171655133,-0.068605133
5263,1.699009989,0.371574126,0.02726535,2.53963278,0.181781666,-0.078731666
5264,1.379848383,0.353355987,0.129099504,2.615604701,0.176012862,-0.072962862
5265,1.142866112,0.42679786,0.274033639,2.666891068,0.170804338,-0.067754338
5266,1.142866112,0.546828827,0.258347925,2.732372768,0.160615553,-0.057565553
5267,0.911617283,0.528515802,0.329505221,2.775743764,0.156257823,-0.053207823
5268,0.907794989,0.538763505,0.760120933,2.840146172,0.152252863,-0.049202863
5269,0.842815979,0.598921318,0.641388567,2.978352798,0.15219061,-0.04914061
5270,0.73388058,0.579564546,0.748053944,3.007624079,0.151920845,-0.048870845
5271,0.693746486,0.596549165,0.610153083,3.075635678,0.152605631,-0.049555631
5272,0.668901571,0.472058549,0.219395849,3.106860406,0.156880356,-0.053830356
5273,0.74152517,0.435622271,0.166043472,3.091169192,0.167733177,-0.064683177
5274,0.795037295,0.464942088,0.143218968,3.0602575,0.17406226,-0.07101226
5275,0.909706136,0.539617481,0.026487544,2.971123786,0.182383447,-0.079333447
5276,1.007174651,0.626817844,0.000150704,2.840146172,0.183047482,-0.079997482
5277,1.012908093,0.632226354,0,2.726287305,0.18358701,-0.08053701
5278,0.848549421,0.583834422,0,2.678562363,0.180412094,-0.077362094
5279,0.559966172,0.532121476,0,2.621205567,0.172153159,-0.069103159
5280,0.305783575,0.425374568,0,2.582495781,0.16551281,-0.06246281
5281,0.059602199,0.279344797,0,2.571644958,0.164786522,-0.061736522
5282,0.054635349,0.208085306,0,2.534374741,0.163541456,-0.060491456
5283,0.056290965,0.188918306,0,2.513558522,0.163728216,-0.060678216
5284,0.119204397,0.177911513,0,2.523923711,0.161570103,-0.058520103
5285,0.321189626,0.191670004,0.0001542,2.523923711,0.167733177,-0.064683177
5286,1.023171075,0.18512286,0.035507935,2.508407787,0.184583063,-0.081533063
5287,1.726808142,0.371574126,0.12473695,2.638153017,0.204939883,-0.101889883
5288,1.245023703,0.492364183,0.265726968,2.702214128,0.196597945,-0.093547945
5289,1.008270526,0.537529986,0.527022494,2.814029885,0.184209543,-0.081159543
5290,0.940390244,0.546828827,0.660413002,2.907608076,0.175722347,-0.072672347
5291,0.781451048,0.528515802,0.668654518,3.0602575,0.172692688,-0.069642688
5292,0.963568877,0.649495631,0.642162365,3.221323684,0.170617579,-0.067567579
5293,0.890721745,0.794956085,0.630245373,3.290599462,0.167006889,-0.063956889
5294,0.673835967,0.579564546,0.724210845,3.40975766,0.165616566,-0.062566566
5295,0.644034868,0.500144846,0.544835824,3.487472934,0.165595814,-0.062545814
5296,0.579465819,0.450804053,0.209142559,3.537869942,0.171468373,-0.068418373
5297,0.667213501,0.435622271,0.158593196,3.548124638,0.177735203,-0.074685203
5298,0.855953796,0.464942088,0.142389164,3.390867036,0.183649264,-0.080599264
5299,0.83443078,0.631941695,0.036409621,3.317352304,0.183109735,-0.080059735
5300,0.870854346,0.57700262,0,3.163056848,0.176199622,-0.073149622
5301,0.879132429,0.632226354,0,3.083382872,0.171281613,-0.068231613
5302,0.776484198,0.597877571,0,3.052625935,0.164143238,-0.061093238
5303,0.403970457,0.548441892,0,3.007624079,0.157917911,-0.054867911
5304,0.180462212,0.425374568,0,3.000252451,0.16264916,-0.05959916
5305,0.063578332,0.279344797,0,2.956770531,0.153414924,-0.050364924
5306,0.058280138,0.244142039,0,2.928476077,0.152605631,-0.049555631
5307,0.060046202,0.2067569,0,2.873481221,0.148870435,-0.045820435
5308,0.127156664,0.177911513,0,2.807575688,0.144927728,-0.041877728
5309,0.342616566,0.185217746,0,2.756988739,0.135921754,-0.032871754
5310,1.09142803,0.224880153,0.008351881,2.744625561,0.138370383,-0.035320383
5311,1.842005558,0.371574126,0.038872966,2.678562363,0.15200385,-0.04895385
5312,1.328080709,0.492364183,0.09356599,2.661093478,0.153580933,-0.050530933
5313,1.075533447,0.487240331,0.246283058,2.655321041,0.147314103,-0.044264103
5314,1.003124791,0.60822016,0.376919868,2.610027719,0.119175624,-0.016125624
5315,0.833582573,0.528515802,0.56529285,2.518730453,0.104131083,-0.001081083
5316,1.027849698,0.538763505,0.578285603,2.550214583,0.08821,0.01484
5317,0.950142848,0.598921318,0.760208036,2.598944798,0.0683,0.03475
5318,0.718788363,0.579564546,0.582221705,2.690336264,0.04343,0.05962
5319,0.686999197,0.500144846,0.551068923,2.714197339,0.04807,0.05498
5320,0.618122671,0.563149243,0.451824035,2.750793258,0.07383,0.02922
5321,0.711724104,0.411331419,0.238464219,2.820513825,0.09303,0.01002
5322,0.913055488,0.464942088,0.103815664,2.873481221,0.115066908,-0.012016908
5323,0.890096646,0.539617481,0.027180086,2.853386946,0.14762537,-0.04457537
5324,0.928950071,0.626817844,0,2.788389522,0.150945544,-0.047895544
5325,0.937780395,0.632226354,0,2.738485459,0.153414924,-0.050364924
5326,0.828284379,0.597877571,0,2.666891068,0.159100723,-0.056050723
5327,0.430919805,0.564003219,0,2.621205567,0.152896147,-0.049846147
5328,0.19250106,0.410192785,0,2.571644958,0.144844723,-0.041794723
5329,0.063530866,0.279344797,0,2.555538622,0.131605527,-0.028555527
5330,0.058236628,0.208085306,0,2.534374741,0.123242838,-0.020192838
5331,0.060001374,0.188918306,0,2.523923711,0.119403886,-0.016353886
5332,0.127061733,0.177911513,0,2.493081466,0.120296183,-0.017246183
5333,0.34236078,0.185217746,0.002789964,2.472935354,0.121312986,-0.018262986
5334,1.090613207,0.196034766,0.044432967,2.498169388,0.117826803,-0.014776803
5335,1.840630379,0.194801246,0.118488656,2.577058947,0.112141004,-0.009091004
5336,1.327089209,0.492364183,0.401469477,2.690336264,0.117079763,-0.014029763
5337,1.07473049,0.537529986,0.575088107,2.807575688,0.112722034,-0.009672034
5338,1.002375892,0.546828827,0.642206069,2.887035377,0.09296,0.01009
5339,0.832960248,0.528515802,0.462233574,3.01503202,0.08104,0.02201
5340,1.02708234,0.538763505,0.650426556,3.106860406,0.0608,0.04225
5341,0.949433503,0.691245533,0.673017044,3.196091384,0.0573,0.04575
5342,0.71825174,0.665626275,0.648025793,3.264274667,0.08307,0.01998
5343,0.686486306,0.500144846,0.727874197,3.335430518,0.09323676,0.00981324
5344,0.617661201,0.450804053,0.554984107,3.344543716,0.122392043,-0.019342043
5345,0.711192754,0.435622271,0.341564817,3.299469003,0.150177754,-0.047127754
5346,0.912373831,0.464942088,0.096746677,3.179488312,0.167691675,-0.064641675
5347,0.88943213,0.539617481,0.024573152,2.732372768,0.181511901,-0.078461901
5348,0.928256548,0.684603503,0.000152934,2.598944798,0.194128565,-0.091078565
5349,0.937080279,0.605088918,0,2.566253669,0.193526783,-0.090476783
5350,0.827666009,0.597877571,0,2.560884937,0.176054364,-0.073004364
5351,0.430598094,0.548441892,0,2.53963278,0.170430819,-0.067380819
5352,0.192357345,0.425374568,0,2.534374741,0.152792391,-0.049742391
5353,0.216076401,0.279344797,0,2.534374741,0.152439623,-0.049389623
5354,0.21179766,0.208085306,0,2.52913843,0.151360566,-0.048310566
5355,0.233191363,0.198596692,0,2.534374741,0.150115501,-0.047065501
5356,0.329463027,0.192049548,0,2.523923711,0.151360566,-0.048310566
5357,0.663204795,0.185217746,0.002794248,2.488014228,0.153518679,-0.050468679
5358,1.482583622,0.224880153,0.045705205,2.488014228,0.174269771,-0.071219771
5359,1.901900202,0.371574126,0.208908746,2.467949597,0.188567272,-0.085517272
5360,1.544625361,0.492364183,0.411726522,2.472935354,0.177133421,-0.074083421
5361,1.279343443,0.537529986,0.600883644,2.458038153,0.173377474,-0.070327474
5362,1.279343443,0.591140655,0.748690865,2.472935354,0.169206504,-0.066156504
5363,1.020479636,0.708230152,0.645418294,2.477941296,0.171696635,-0.068646635
5364,1.016200895,0.538763505,0.604940835,2.513558522,0.168127448,-0.065077448
5365,0.943462305,0.598921318,0.606093139,2.498169388,0.168231203,-0.065181203
5366,0.821518198,0.579564546,0.646613935,2.508407787,0.170244059,-0.067194059
5367,0.776591421,0.500144846,0.698075268,2.626830472,0.170887343,-0.067837343
5368,0.748779607,0.450804053,0.527831577,2.604474468,0.173377474,-0.070327474
5369,0.830075679,0.549675412,0.319136835,2.598944798,0.187529718,-0.084479718
5370,0.889978047,0.415791067,0.098923777,2.621205567,0.218677105,-0.115627105
5371,1.018340266,0.539617481,0.024337956,2.587955603,0.241420301,-0.138370301
5372,1.127448151,0.626817844,0.000150824,2.577058947,0.239552703,-0.136502703
5373,1.133866262,0.632226354,0,2.577058947,0.228015096,-0.124965096
5374,0.949880416,0.597877571,0,2.555538622,0.186139395,-0.083089395
5375,0.6268355,0.548441892,0,2.534374741,0.169061247,-0.066011247
5376,0.342299249,0.473102296,0,2.534374741,0.165616566,-0.062566566
5377,0.244461545,0.340071927,0,2.498169388,0.163624461,-0.060574461
5378,0.239620722,0.208085306,0,2.477941296,0.161673858,-0.058623858
5379,0.263824836,0.188918306,0,2.423966337,0.16208888,-0.05903888
5380,0.372743346,0.177911513,0,2.372292636,0.161922871,-0.058872871
5381,0.750327514,0.185217746,0.002751411,2.354044231,0.166322103,-0.063272103
5382,1.677345055,0.224880153,0.050489273,2.340541109,0.182777718,-0.079727718
5383,2.151745677,0.241769886,0.083303068,2.428775794,0.202947778,-0.099897778
5384,1.747536984,0.26378347,0.341280321,2.498169388,0.196743202,-0.093693202
5385,1.447405978,0.537529986,0.510141951,2.52913843,0.177818207,-0.074768207
5386,1.447405978,0.546828827,0.64401319,2.582495781,0.170368565,-0.067318565
5387,1.154536207,0.528515802,0.289008857,2.593438559,0.165367552,-0.062317552
5388,1.149695384,0.538763505,0.172261706,2.638153017,0.159661002,-0.056611002
5389,1.067401399,0.598921318,0.131274276,2.714197339,0.157253876,-0.054203876
5390,0.929437953,0.667903543,0.073077057,2.702214128,0.153933701,-0.050883701
5391,0.878609315,0.546828827,0.237182427,2.690336264,0.154846749,-0.051796749
5392,0.847143967,0.450804053,0.208280821,2.744625561,0.157108618,-0.054058618
5393,0.939119598,0.435622271,0.117475665,2.684436404,0.166799378,-0.063749378
5394,1.006891115,0.464942088,0.139290651,2.684436404,0.173003954,-0.069953954
5395,1.152115796,0.539617481,0.016251343,2.587955603,0.190185857,-0.087135857
5396,1.275556774,0.626817844,0,2.503278119,0.196680949,-0.093630949
5397,1.282818008,0.656232547,0,2.503278119,0.192489229,-0.089439229
5398,1.074662633,0.571214565,0,2.493081466,0.179831063,-0.076781063
5399,0.709180521,0.548441892,0,2.467949597,0.168376461,-0.065326461
5400,0.387265814,0.425374568,0,2.419175889,0.160262784,-0.057212784
5401,0.248749756,0.279344797,0,2.404917485,0.156237072,-0.053187072
5402,0.243824018,0.208085306,0,2.381523346,0.152045352,-0.048995352
5403,0.268452707,0.188918306,0,2.345024904,0.151713335,-0.048663335
5404,0.379281806,0.189867167,0,2.363133205,0.154639238,-0.051589238
5405,0.76348935,0.189677395,0,2.349525912,0.156486085,-0.053436085
5406,1.706768128,0.224880153,0.037048405,2.322776091,0.173356723,-0.070306723
5407,2.189490427,0.371574126,0.084364759,2.358579961,0.195601892,-0.092551892
5408,1.778191325,0.492364183,0.187311306,2.443319361,0.188173002,-0.085123002
5409,1.472795585,0.537529986,0.436181143,2.555538622,0.171426871,-0.068376871
5410,1.472795585,0.546828827,0.549032002,2.626830472,0.167069142,-0.064019142
5411,1.174788452,0.62567921,0.676751128,2.720228889,0.164205491,-0.061155491
5412,1.169862714,0.78081805,0.446376603,2.738485459,0.159494994,-0.056444994
5413,1.086125172,0.598921318,0.309989574,2.756988739,0.155303273,-0.052253273
5414,0.945741647,0.579564546,0.611885513,2.80115103,0.157399133,-0.054349133
5415,0.8940214,0.500144846,0.517746303,2.833571759,0.160117526,-0.057067526
5416,0.862004105,0.450804053,0.363258286,2.833571759,0.163707465,-0.060657465
5417,0.955593122,0.435622271,0.308341172,2.840146172,0.173003954,-0.069953954
5418,1.024553451,0.565331625,0.040176219,2.807575688,0.195269875,-0.092219875
5419,1.172325583,0.480693187,0.013728538,2.775743764,0.228305612,-0.125255612
5420,1.297931895,0.626817844,0,2.615604701,0.234012162,-0.130962162
5421,1.305320502,0.632226354,0,2.550214583,0.202491254,-0.099441254
5422,1.093513779,0.597877571,0,2.498169388,0.175992111,-0.072942111
5423,0.721620579,0.548441892,0,2.433604374,0.167650172,-0.064600172
5424,0.394059019,0.425374568,0,2.414404339,0.153539431,-0.050489431
