,electricity,electricity,"('internal_bus', 'My_DSO')","('internal_bus', 'My_DSO')","('feedin_converter', 'My_DSO')",My_DSO,"('consumption_source', 'My_DSO')",wind,pv
,My_DSO,demand_el,"('feedin_sink', 'My_DSO')","('consumption_converter', 'My_DSO')","('internal_bus', 'My_DSO')",electricity,"('internal_bus', 'My_DSO')",electricity,electricity
index,,,,,,,,,
2024-01-10 11:00:00,0.0,0.9116378757,0.0,0.77525308,0.0,0.77525308,0.77525308,0.0328848,0.1035
2024-01-10 12:00:00,0.0,0.9080186863,0.0,0.78413389,0.0,0.78413389,0.78413389,0.0328848,0.091
2024-01-10 13:00:00,0.0,0.9017300239,0.0,0.83028193,0.0,0.83028193,0.83028193,0.0009480900000000001,0.0705
2024-01-10 14:00:00,0.0,0.8915911599,0.0,0.84514307,0.0,0.84514307,0.84514307,0.0009480900000000001,0.0455
2024-01-10 15:00:00,0.0,0.884057599,0.0,0.85830951,0.0,0.85830951,0.85830951,0.0009480900000000001,0.0248
2024-01-10 16:00:00,0.0,0.8915269899,0.0,0.89152699,0.0,0.89152699,0.89152699,0.0,0.0
2024-01-10 17:00:00,0.0,0.9397700146,0.0,0.93977001,0.0,0.93977001,0.93977001,0.0,0.0
2024-01-10 18:00:00,0.0,0.9359711492,0.0,0.93502306,0.0,0.93502306,0.93502306,0.0009480900000000001,0.0
2024-01-10 19:00:00,0.0,0.9110346775,0.0,0.91008659,0.0,0.91008659,0.91008659,0.0009480900000000001,0.0
2024-01-10 20:00:00,0.0,0.8627659848,0.0,0.86276598,0.0,0.86276598,0.86276598,0.0,0.0
2024-01-10 21:00:00,0.0,0.8400241279,0.0,0.83906941,0.0,0.83906941,0.83906941,0.00095472,0.0
2024-01-10 22:00:00,0.0,0.8328114171,0.0,0.8318567,0.0,0.8318567,0.8318567,0.00095472,0.0
2024-01-10 23:00:00,0.0,0.786018635,0.0,0.78506392,0.0,0.78506392,0.78506392,0.00095472,0.0
2024-01-11 00:00:00,0.0,0.7494032188,0.0,0.7484485,0.0,0.7484485,0.7484485,0.00095472,0.0
2024-01-11 01:00:00,0.0,0.7278549244,0.0,0.69497012,0.0,0.69497012,0.69497012,0.0328848,0.0
2024-01-11 02:00:00,0.0,0.7117482482,0.0,0.67886345,0.0,0.67886345,0.67886345,0.0328848,0.0
2024-01-11 03:00:00,0.0,0.703714161,0.0,0.50680316,0.0,0.50680316,0.50680316,0.196911,0.0
2024-01-11 04:00:00,0.0,0.7072820144,0.0,0.70632729,0.0,0.70632729,0.70632729,0.00095472,0.0
2024-01-11 05:00:00,0.0,0.7310377576,0.0,0.18207376,0.0,0.18207376,0.18207376,0.548964,0.0
2024-01-11 06:00:00,0.0,0.7980697657,0.0,0.76498607,0.0,0.76498607,0.76498607,0.033083699999999994,0.0
2024-01-11 07:00:00,0.0,0.8858671937,0.0,0.85265089,0.0,0.85265089,0.85265089,0.0332163,0.0
2024-01-11 08:00:00,0.0,0.9099694551,0.0,0.80625316,0.0,0.80625316,0.80625316,0.0332163,0.0705
2024-01-11 09:00:00,0.0,0.9030647604,0.0,0.72071586,0.0,0.72071586,0.72071586,0.0333489,0.149
2024-01-11 10:00:00,0.0,0.9088272286,0.0,0.70136588,0.0,0.70136588,0.70136588,0.00096135,0.20650000000000002
2024-01-11 11:00:00,0.0,0.9158859314,0.0,0.66292458,0.0,0.66292458,0.66292458,0.00096135,0.252
2024-01-11 12:00:00,0.0,0.9096101029,0.0,0.61114875,0.0,0.61114875,0.61114875,0.00096135,0.2975
2024-01-11 13:00:00,0.0,0.9027952463,0.0,0.66184053,0.0,0.66184053,0.66184053,0.00095472,0.24
2024-01-11 14:00:00,0.0,0.8949023332,0.0,0.70031863,0.0,0.70031863,0.70031863,0.033083699999999994,0.1615
2024-01-11 15:00:00,0.0,0.8907954516,0.0,0.78727805,0.0,0.78727805,0.78727805,0.0330174,0.0705
2024-01-11 16:00:00,0.0,0.9073769861,0.0,0.90642227,0.0,0.90642227,0.90642227,0.00095472,0.0
2024-01-11 17:00:00,0.0,0.9530788778,0.0,0.92006148,0.0,0.92006148,0.92006148,0.0330174,0.0
2024-01-11 18:00:00,0.0,0.9433122,0.0,0.9103611,0.0,0.9103611,0.9103611,0.0329511,0.0
2024-01-11 19:00:00,0.0,0.912305244,0.0,0.87928784,0.0,0.87928784,0.87928784,0.0330174,0.0
2024-01-11 20:00:00,0.0,0.8613927462,0.0,0.66514475,0.0,0.66514475,0.66514475,0.196248,0.0
2024-01-11 21:00:00,0.0,0.8372006468,0.0,0.64161565,0.0,0.64161565,0.64161565,0.19558499999999998,0.0
2024-01-11 22:00:00,0.0,0.8238917837,0.0,0.62896978,0.0,0.62896978,0.62896978,0.19492199999999998,0.0
2024-01-11 23:00:00,0.0,0.7699504607,0.0,0.57569146,0.0,0.57569146,0.57569146,0.194259,0.0
2024-01-12 00:00:00,0.0,0.7315511178,0.0,0.19120612,0.0,0.19120612,0.19120612,0.540345,0.0
2024-01-12 01:00:00,0.0,0.7050232295,0.0,0.51076423,0.0,0.51076423,0.51076423,0.194259,0.0
2024-01-12 02:00:00,0.0,0.6871454606,0.0,0.49288646,0.0,0.49288646,0.49288646,0.194259,0.0
2024-01-12 03:00:00,0.0,0.6810621423,0.0,0.14071714,0.0,0.14071714,0.14071714,0.540345,0.0
2024-01-12 04:00:00,0.0,0.6865165944,0.0,0.14617159,0.0,0.14617159,0.14617159,0.540345,0.0
2024-01-12 05:00:00,0.0,0.7074873585,0.0,0.51322836,0.0,0.51322836,0.51322836,0.194259,0.0
2024-01-12 06:00:00,0.0,0.7793577864,0.0,0.58509879,0.0,0.58509879,0.58509879,0.194259,0.0
2024-01-12 07:00:00,0.0,0.8695295054,0.0,0.32918451,0.0,0.32918451,0.32918451,0.540345,0.0
2024-01-12 08:00:00,0.0,0.8987525347,0.0,0.67139353,0.0,0.67139353,0.67139353,0.194259,0.0331
2024-01-12 09:00:00,0.0,0.8949665032,0.0,0.5972075,0.0,0.5972075,0.5972075,0.194259,0.1035
2024-01-12 10:00:00,0.0,0.9026412382,0.0,0.58104524,0.0,0.58104524,0.58104524,0.193596,0.128
2024-01-12 11:00:00,0.0,0.9120742319,0.0,0.55697823,0.0,0.55697823,0.55697823,0.193596,0.1615
2024-01-12 12:00:00,0.0,0.904720347,0.0,0.62012435,0.0,0.62012435,0.62012435,0.193596,0.091
2024-01-12 13:00:00,0.0,0.8985856927,0.0,0.62648969,0.0,0.62648969,0.62648969,0.193596,0.07849999999999999
2024-01-12 14:00:00,0.0,0.8890243589,0.0,0.64992836,0.0,0.64992836,0.64992836,0.193596,0.0455
2024-01-12 15:00:00,0.0,0.8810416078,0.0,0.32895961,0.0,0.32895961,0.32895961,0.539682,0.0124
2024-01-12 16:00:00,0.0,0.8896788932,0.0,0.69608289,0.0,0.69608289,0.69608289,0.193596,0.0
2024-01-12 17:00:00,0.0,0.9312739033,0.0,0.8987869,0.0,0.8987869,0.8987869,0.032486999999999995,0.0
2024-01-12 18:00:00,0.0,0.9257937832,0.0,0.89330678,0.0,0.89330678,0.89330678,0.032486999999999995,0.0
2024-01-12 19:00:00,0.0,0.9013450037,0.0,0.90040354,0.0,0.90040354,0.90040354,0.0009414600000000001,0.0
2024-01-12 20:00:00,0.0,0.85566878,0.0,0.85472732,0.0,0.85472732,0.85472732,0.0009414600000000001,0.0
2024-01-12 21:00:00,0.0,0.8296285839,0.0,0.82868712,0.0,0.82868712,0.82868712,0.0009414600000000001,0.0
2024-01-12 22:00:00,0.0,0.8171667651,0.0,0.81622531,0.0,0.81622531,0.81622531,0.0009414600000000001,0.0
2024-01-12 23:00:00,0.0,0.7646115147,0.0,0.76461151,0.0,0.76461151,0.76461151,0.0,0.0
2024-01-13 00:00:00,0.0,0.721707436,0.0,0.72170744,0.0,0.72170744,0.72170744,0.0,0.0
2024-01-13 01:00:00,0.0,0.7016222182,0.0,0.70068076,0.0,0.70068076,0.70068076,0.0009414600000000001,0.0
2024-01-13 02:00:00,0.0,0.6879155009,0.0,0.6879155,0.0,0.6879155,0.6879155,0.0,0.0
2024-01-13 03:00:00,0.0,0.6815626684,0.0,0.64894307,0.0,0.64894307,0.64894307,0.0326196,0.0
2024-01-13 04:00:00,0.0,0.6900331117,0.0,0.49511111,0.0,0.49511111,0.49511111,0.19492199999999998,0.0
2024-01-13 05:00:00,0.0,0.7103108396,0.0,0.71031084,0.0,0.71031084,0.71031084,0.0,0.0
2024-01-13 06:00:00,0.0,0.7821042635,0.0,0.7811628,0.0,0.7811628,0.7811628,0.0009414600000000001,0.0
2024-01-13 07:00:00,0.0,0.87114659,0.0,0.83852699,0.0,0.83852699,0.83852699,0.0326196,0.0
2024-01-13 08:00:00,0.0,0.9006776355,0.0,0.83489174,0.0,0.83489174,0.83489174,0.032685900000000004,0.0331
2024-01-13 09:00:00,0.0,0.8985856927,0.0,0.72939979,0.0,0.72939979,0.72939979,0.032685900000000004,0.1365
2024-01-13 10:00:00,0.0,0.9070304679,0.0,0.60984457,0.0,0.60984457,0.60984457,0.032685900000000004,0.2645
2024-01-13 11:00:00,0.0,0.9086860546,0.0,0.50806645,0.0,0.50806645,0.50806645,0.0326196,0.368
2024-01-13 12:00:00,0.0,0.9003567853,0.0,0.57030349,0.0,0.57030349,0.57030349,0.0325533,0.2975
2024-01-13 13:00:00,0.0,0.8820426602,0.0,0.70048936,0.0,0.70048936,0.70048936,0.0325533,0.149
2024-01-13 14:00:00,0.0,0.863484689,0.0,0.64899769,0.0,0.64899769,0.64899769,0.032486999999999995,0.182
2024-01-13 15:00:00,0.0,0.8529094689,0.0,0.81886801,0.0,0.81886801,0.81886801,0.0009414600000000001,0.0331
2024-01-13 16:00:00,0.0,0.8683359429,0.0,0.83578264,0.0,0.83578264,0.83578264,0.0325533,0.0
2024-01-13 17:00:00,0.0,0.9257424472,0.0,0.89312285,0.0,0.89312285,0.89312285,0.0326196,0.0
2024-01-13 18:00:00,0.0,0.9221104238,0.0,0.72785142,0.0,0.72785142,0.72785142,0.194259,0.0
2024-01-13 19:00:00,0.0,0.8860853718,0.0,0.85346577,0.0,0.85346577,0.85346577,0.0326196,0.0
2024-01-13 20:00:00,0.0,0.8309248184,0.0,0.79830522,0.0,0.79830522,0.79830522,0.0326196,0.0
2024-01-13 21:00:00,0.0,0.8108010986,0.0,0.7781152,0.0,0.7781152,0.7781152,0.032685900000000004,0.0
2024-01-13 22:00:00,0.0,0.8136245797,0.0,0.61870258,0.0,0.61870258,0.61870258,0.19492199999999998,0.0
2024-01-13 23:00:00,0.0,0.7811160451,0.0,0.58619405,0.0,0.58619405,0.58619405,0.19492199999999998,0.0
2024-01-14 00:00:00,0.0,0.7513539875,0.0,0.55576899,0.0,0.55576899,0.55576899,0.19558499999999998,0.0
2024-01-14 01:00:00,0.0,0.7287148027,0.0,0.69583,0.0,0.69583,0.69583,0.0328848,0.0
2024-01-14 02:00:00,0.0,0.7125824585,0.0,0.51633446,0.0,0.51633446,0.51633446,0.196248,0.0
2024-01-14 03:00:00,0.0,0.6944736775,0.0,0.66145628,0.0,0.66145628,0.66145628,0.0330174,0.0
2024-01-14 04:00:00,0.0,0.6793552196,0.0,0.64627152,0.0,0.64627152,0.64627152,0.033083699999999994,0.0
2024-01-14 05:00:00,0.0,0.657306399,0.0,0.4597324,0.0,0.4597324,0.4597324,0.197574,0.0
2024-01-14 06:00:00,0.0,0.631407377,0.0,0.59832368,0.0,0.59832368,0.59832368,0.033083699999999994,0.0
2024-01-14 07:00:00,0.0,0.6645319438,0.0,0.46629494,0.0,0.46629494,0.46629494,0.198237,0.0
2024-01-14 08:00:00,0.0,0.7073846865,0.0,0.41216839,0.0,0.41216839,0.41216839,0.0332163,0.262
2024-01-14 09:00:00,0.44502414,0.7425498601,0.44502414,0.0,0.44502414,0.0,0.0,0.197574,0.99
2024-01-14 10:00:00,0.44756954,0.765381555,0.44756954,0.0,0.44756954,0.0,0.0,0.0329511,1.18
2024-01-14 11:00:00,0.91015005,0.7760979491,0.91015005,0.0,0.91015005,0.0,0.0,0.196248,1.49
2024-01-14 12:00:00,1.2345279,0.76802536,1.2345279,0.0,1.2345279,0.0,0.0,0.0325533,1.9700000000000002
2024-01-14 13:00:00,1.0553264,0.74229318,1.0553264,0.0,1.0553264,0.0,0.0,0.0326196,1.765
2024-01-14 14:00:00,0.0,0.7202058574,0.0,0.22262086,0.0,0.22262086,0.22262086,0.19558499999999998,0.302
2024-01-14 15:00:00,0.0,0.713801689,0.0,0.5958536,0.0,0.5958536,0.5958536,0.0009480900000000001,0.117
2024-01-14 16:00:00,0.0,0.7295875151,0.0,0.53333952,0.0,0.53333952,0.53333952,0.196248,0.0
2024-01-14 17:00:00,0.0,0.8054364845,0.0,0.60918848,0.0,0.60918848,0.60918848,0.196248,0.0
2024-01-14 18:00:00,0.41809234,0.8150876563,0.41809234,0.0,0.41809234,0.0,0.0,1.23318,0.0
2024-01-14 19:00:00,0.0,0.7846838985,0.0,0.2377089,0.0,0.2377089,0.2377089,0.546975,0.0
2024-01-14 20:00:00,0.0,0.739713545,0.0,0.54280255,0.0,0.54280255,0.54280255,0.196911,0.0
2024-01-14 21:00:00,0.0,0.7263661798,0.0,0.17806518,0.0,0.17806518,0.17806518,0.5483009999999999,0.0
2024-01-14 22:00:00,0.49428265,0.7455273493,0.49428265,0.0,0.49428265,0.0,0.0,1.23981,0.0
2024-01-14 23:00:00,0.0,0.7171770323,0.0,0.16821303,0.0,0.16821303,0.16821303,0.548964,0.0
2024-01-15 00:00:00,0.55396077,0.6858492261,0.55396077,0.0,0.55396077,0.0,0.0,1.23981,0.0
2024-01-15 01:00:00,0.0,0.6590646577,0.0,0.11076366,0.0,0.11076366,0.11076366,0.5483009999999999,0.0
2024-01-15 02:00:00,0.0,0.6425601273,0.0,0.44564913,0.0,0.44564913,0.44564913,0.196911,0.0
2024-01-15 03:00:00,0.0,0.6290330861,0.0,0.43145909,0.0,0.43145909,0.43145909,0.197574,0.0
2024-01-15 04:00:00,0.0,0.6173413075,0.0,0.067051307,0.0,0.067051307,0.067051307,0.5502900000000001,0.0
2024-01-15 05:00:00,0.0,0.5908519213,0.0,0.041224921,0.0,0.041224921,0.041224921,0.549627,0.0
2024-01-15 06:00:00,0.0,0.5450601915,0.0,0.34748619,0.0,0.34748619,0.34748619,0.197574,0.0
2024-01-15 07:00:00,0.0,0.5559562617,0.0,0.0056662617,0.0,0.0056662617,0.0056662617,0.5502900000000001,0.0
2024-01-15 08:00:00,0.0,0.5982699761,0.0,0.099195976,0.0,0.099195976,0.099195976,0.197574,0.3015
2024-01-15 09:00:00,1.0757613,0.6475397212,1.0757613,0.0,1.0757613,0.0,0.0,0.5483009999999999,1.1749999999999998
2024-01-15 10:00:00,1.8358907,0.6847583357,1.8358907,0.0,1.8358907,0.0,0.0,0.5456489999999999,1.975
2024-01-15 11:00:00,1.9512177,0.7187042789,1.9512177,0.0,1.9512177,0.0,0.0,0.19492199999999998,2.475
2024-01-15 12:00:00,2.1173707,0.7055622578,2.1173707,0.0,2.1173707,0.0,0.0,0.192933,2.63
2024-01-15 13:00:00,2.3865889,0.6774301188,2.3865889,0.0,2.3865889,0.0,0.0,0.539019,2.525
2024-01-15 14:00:00,0.10205859,0.6574604071,0.10205859,0.0,0.10205859,0.0,0.0,0.539019,0.2205
2024-01-15 15:00:00,0.0,0.64942632,0.0,0.34983032,0.0,0.34983032,0.34983032,0.193596,0.106
2024-01-15 16:00:00,0.0,0.6683436433,0.0,0.47408464,0.0,0.47408464,0.47408464,0.194259,0.0
2024-01-15 17:00:00,0.0,0.7502759311,0.0,0.20860493,0.0,0.20860493,0.20860493,0.5416709999999999,0.0
2024-01-15 18:00:00,0.0,0.7789984343,0.0,0.58407643,0.0,0.58407643,0.58407643,0.19492199999999998,0.0
2024-01-15 19:00:00,0.0,0.7665879514,0.0,0.22292795,0.0,0.22292795,0.22292795,0.54366,0.0
2024-01-15 20:00:00,0.0,0.7406632614,0.0,0.19634026,0.0,0.19634026,0.19634026,0.544323,0.0
2024-01-15 21:00:00,0.0,0.7411637876,0.0,0.19617779,0.0,0.19617779,0.19617779,0.544986,0.0
2024-01-15 22:00:00,0.0,0.7665366154,0.0,0.22088762,0.0,0.22088762,0.22088762,0.5456489999999999,0.0
2024-01-15 23:00:00,0.0,0.7377242742,0.0,0.54147627,0.0,0.54147627,0.54147627,0.196248,0.0
2024-01-16 00:00:00,0.0,0.7117995842,0.0,0.51488858,0.0,0.51488858,0.51488858,0.196911,0.0
2024-01-16 01:00:00,0.0,0.6955774019,0.0,0.1479394,0.0,0.1479394,0.1479394,0.5476380000000001,0.0
2024-01-16 02:00:00,0.0,0.6785595113,0.0,0.13025851,0.0,0.13025851,0.13025851,0.5483009999999999,0.0
2024-01-16 03:00:00,0.0,0.6658538464,0.0,0.11821585,0.0,0.11821585,0.11821585,0.5476380000000001,0.0
2024-01-16 04:00:00,0.0,0.6682281373,0.0,0.47065414,0.0,0.47065414,0.47065414,0.197574,0.0
2024-01-16 05:00:00,0.0,0.7057804358,0.0,0.15615344,0.0,0.15615344,0.15615344,0.549627,0.0
2024-01-16 06:00:00,0.0,0.7877768937,0.0,0.59020289,0.0,0.59020289,0.59020289,0.197574,0.0
2024-01-16 07:00:00,0.0,0.8853923355,0.0,0.33510234,0.0,0.33510234,0.33510234,0.5502900000000001,0.0
2024-01-16 08:00:00,0.0,0.9084165405,0.0,0.41134254,0.0,0.41134254,0.41134254,0.197574,0.2995
2024-01-16 09:00:00,0.49609976,0.9058112375,0.49609976,0.0,0.49609976,0.0,0.0,0.196911,1.205
2024-01-16 10:00:00,1.0885442,0.9093405888,1.0885442,0.0,1.0885442,0.0,0.0,0.0328848,1.965
2024-01-16 11:00:00,1.485202,0.9107394954,1.485202,0.0,1.485202,0.0,0.0,0.0009414600000000001,2.395
2024-01-16 12:00:00,1.5794049,0.9065299417,1.5794049,0.0,1.5794049,0.0,0.0,0.0009348300000000001,2.485
2024-01-16 13:00:00,0.0,0.9008701455,0.0,0.085870145,0.0,0.085870145,0.085870145,0.0,0.8150000000000001
2024-01-16 14:00:00,0.0,0.8902179214,0.0,0.74121792,0.0,0.74121792,0.74121792,0.0,0.149
2024-01-16 15:00:00,0.0,0.8793603532,0.0,0.83291889,0.0,0.83291889,0.83291889,0.0009414600000000001,0.0455
2024-01-16 16:00:00,0.0,0.876228856,0.0,0.84374186,0.0,0.84374186,0.84374186,0.032486999999999995,0.0
2024-01-16 17:00:00,0.0,0.938037424,0.0,0.90555042,0.0,0.90555042,0.90555042,0.032486999999999995,0.0
2024-01-16 18:00:00,0.0,0.9434918761,0.0,0.74923288,0.0,0.74923288,0.74923288,0.194259,0.0
2024-01-16 19:00:00,0.0,0.9165404656,0.0,0.88405347,0.0,0.88405347,0.88405347,0.032486999999999995,0.0
2024-01-16 20:00:00,0.0,0.8744705973,0.0,0.6802116,0.0,0.6802116,0.6802116,0.194259,0.0
2024-01-16 21:00:00,0.0,0.84541441,0.0,0.65181841,0.0,0.65181841,0.65181841,0.193596,0.0
2024-01-16 22:00:00,0.0,0.835006032,0.0,0.64141003,0.0,0.64141003,0.64141003,0.193596,0.0
2024-01-16 23:00:00,0.0,0.7887907801,0.0,0.75630378,0.0,0.75630378,0.75630378,0.032486999999999995,0.0
2024-01-17 00:00:00,0.0,0.752586052,0.0,0.55899005,0.0,0.55899005,0.55899005,0.193596,0.0
2024-01-17 01:00:00,0.0,0.7332837085,0.0,0.53968771,0.0,0.53968771,0.53968771,0.193596,0.0
2024-01-17 02:00:00,0.0,0.7172027003,0.0,0.5236067,0.0,0.5236067,0.5236067,0.193596,0.0
2024-01-17 03:00:00,0.0,0.7084242409,0.0,0.51482824,0.0,0.51482824,0.51482824,0.193596,0.0
2024-01-17 04:00:00,0.0,0.7106060217,0.0,0.51767302,0.0,0.51767302,0.51767302,0.192933,0.0
2024-01-17 05:00:00,0.0,0.7339895788,0.0,0.54039358,0.0,0.54039358,0.54039358,0.193596,0.0
2024-01-17 06:00:00,0.0,0.804165918,0.0,0.77174522,0.0,0.77174522,0.77174522,0.032420700000000004,0.0
2024-01-17 07:00:00,0.0,0.8965964219,0.0,0.70300042,0.0,0.70300042,0.70300042,0.193596,0.0
2024-01-17 08:00:00,0.0,0.9208398573,0.0,0.59924386,0.0,0.59924386,0.59924386,0.193596,0.128
2024-01-17 09:00:00,0.036729422,0.9218665777,0.036729422,0.0,0.036729422,0.0,0.0,0.193596,0.765
2024-01-17 10:00:00,0.80216347,0.930529531,0.80216347,0.0,0.80216347,0.0,0.0,0.537693,1.1949999999999998
2024-01-17 11:00:00,1.279809,0.9402320388,1.279809,0.0,1.279809,0.0,0.0,0.535041,1.685
2024-01-17 12:00:00,1.1347675,0.9361764932,1.1347675,0.0,1.1347675,0.0,0.0,0.190944,1.88
2024-01-17 13:00:00,0.0,0.9287199363,0.0,0.052112936,0.0,0.052112936,0.052112936,0.191607,0.685
2024-01-17 14:00:00,0.0,0.9231243102,0.0,0.38701731,0.0,0.38701731,0.38701731,0.191607,0.34450000000000003
2024-01-17 15:00:00,0.0,0.920121153,0.0,0.70446565,0.0,0.70446565,0.70446565,0.032155500000000004,0.18350000000000002
2024-01-17 16:00:00,0.0,0.9206601812,0.0,0.38363018,0.0,0.38363018,0.38363018,0.53703,0.0
2024-01-17 17:00:00,0.0,0.9575579455,0.0,0.76396195,0.0,0.76396195,0.76396195,0.193596,0.0
2024-01-17 18:00:00,0.26969027,0.9502297287,0.26969027,0.0,0.26969027,0.0,0.0,1.21992,0.0
2024-01-17 19:00:00,0.0,0.9210066994,0.0,0.3819877,0.0,0.3819877,0.3819877,0.539019,0.0
2024-01-17 20:00:00,0.0,0.8702353757,0.0,0.67663938,0.0,0.67663938,0.67663938,0.193596,0.0
2024-01-17 21:00:00,0.0,0.8447855438,0.0,0.65052654,0.0,0.65052654,0.65052654,0.194259,0.0
2024-01-17 22:00:00,0.0,0.8243794759,0.0,0.63012048,0.0,0.63012048,0.63012048,0.194259,0.0
2024-01-17 23:00:00,0.0,0.7694114325,0.0,0.57515243,0.0,0.57515243,0.57515243,0.194259,0.0
2024-01-18 00:00:00,0.0,0.7284837907,0.0,0.53422479,0.0,0.53422479,0.53422479,0.194259,0.0
2024-01-18 01:00:00,0.0,0.7048692215,0.0,0.16585022,0.0,0.16585022,0.16585022,0.539019,0.0
2024-01-18 02:00:00,0.0,0.6890577274,0.0,0.49546173,0.0,0.49546173,0.49546173,0.193596,0.0
2024-01-18 03:00:00,0.0,0.6870684566,0.0,0.49347246,0.0,0.49347246,0.49347246,0.193596,0.0
2024-01-18 04:00:00,0.0,0.7021740804,0.0,0.50857808,0.0,0.50857808,0.50857808,0.193596,0.0
2024-01-18 05:00:00,0.0,0.7304473934,0.0,0.53685139,0.0,0.53685139,0.53685139,0.193596,0.0
2024-01-18 06:00:00,0.0,0.8045124362,0.0,0.61091644,0.0,0.61091644,0.61091644,0.193596,0.0
2024-01-18 07:00:00,0.0,0.8896788932,0.0,0.69674589,0.0,0.69674589,0.69674589,0.192933,0.0
2024-01-18 08:00:00,0.0,0.9115865397,0.0,0.24655654,0.0,0.24655654,0.24655654,0.53703,0.128
2024-01-18 09:00:00,0.0,0.9069662979,0.0,0.049696298,0.0,0.049696298,0.049696298,0.19227,0.665
2024-01-18 10:00:00,0.0,0.9176698581,0.0,0.076062858,0.0,0.076062858,0.076062858,0.191607,0.65
2024-01-18 11:00:00,0.0,0.9309273852,0.0,0.12998339,0.0,0.12998339,0.12998339,0.190944,0.61
2024-01-18 12:00:00,0.0,0.9192741087,0.0,0.11899311,0.0,0.11899311,0.11899311,0.190281,0.61
2024-01-18 13:00:00,0.0,0.912253908,0.0,0.16285391,0.0,0.16285391,0.16285391,0.5304,0.219
2024-01-18 14:00:00,0.0,0.9034497805,0.0,0.28006078,0.0,0.28006078,0.28006078,0.532389,0.091
2024-01-18 15:00:00,0.0,0.8962114017,0.0,0.3383594,0.0,0.3383594,0.3383594,0.533052,0.0248
2024-01-18 16:00:00,0.31281006,0.8938499448,0.31281006,0.0,0.31281006,0.0,0.0,1.2066599999999998,0.0
2024-01-18 17:00:00,0.0,0.9368823635,0.0,0.40316736,0.0,0.40316736,0.40316736,0.533715,0.0
2024-01-18 18:00:00,0.0,0.9387432942,0.0,0.40502829,0.0,0.40502829,0.40502829,0.533715,0.0
2024-01-18 19:00:00,0.0,0.9089555687,0.0,0.37590357,0.0,0.37590357,0.37590357,0.533052,0.0
2024-01-18 20:00:00,0.34805223,0.8586077671,0.34805223,0.0,0.34805223,0.0,0.0,1.2066599999999998,0.0
2024-01-18 21:00:00,0.0,0.8349033599,0.0,0.30185136,0.0,0.30185136,0.30185136,0.533052,0.0
2024-01-18 22:00:00,0.38927506,0.8173849431,0.38927506,0.0,0.38927506,0.0,0.0,1.2066599999999998,0.0
2024-01-18 23:00:00,0.0,0.7674606638,0.0,0.23440866,0.0,0.23440866,0.23440866,0.533052,0.0
2024-01-19 00:00:00,0.0,0.7247490952,0.0,0.1916971,0.0,0.1916971,0.1916971,0.533052,0.0
2024-01-19 01:00:00,0.0,0.7068841603,0.0,0.17383216,0.0,0.17383216,0.17383216,0.533052,0.0
2024-01-19 02:00:00,0.0,0.6951795477,0.0,0.16212755,0.0,0.16212755,0.16212755,0.533052,0.0
2024-01-19 03:00:00,0.51517665,0.6914833543,0.51517665,0.0,0.51517665,0.0,0.0,1.2066599999999998,0.0
2024-01-19 04:00:00,0.0,0.6991195873,0.0,0.16606759,0.0,0.16606759,0.16606759,0.533052,0.0
2024-01-19 05:00:00,0.0,0.7194614852,0.0,0.18640949,0.0,0.18640949,0.18640949,0.533052,0.0
2024-01-19 06:00:00,0.0,0.7885341,0.0,0.2561451,0.0,0.2561451,0.2561451,0.532389,0.0
2024-01-19 07:00:00,0.0,0.8784876409,0.0,0.68754364,0.0,0.68754364,0.68754364,0.190944,0.0
2024-01-19 08:00:00,0.0,0.9000102672,0.0,0.29844727,0.0,0.29844727,0.29844727,0.5310630000000001,0.0705
2024-01-19 09:00:00,0.0,0.8924125363,0.0,0.052675536,0.0,0.052675536,0.052675536,0.529737,0.31
2024-01-19 10:00:00,0.0,0.9004337894,0.0,0.12068579,0.0,0.12068579,0.12068579,0.527748,0.252
2024-01-19 11:00:00,0.45696905,0.9099309531,0.45696905,0.0,0.45696905,0.0,0.0,1.1934,0.17350000000000002
2024-01-19 12:00:00,0.49890151,0.9009984856,0.49890151,0.0,0.49890151,0.0,0.0,1.1934,0.20650000000000002
2024-01-19 13:00:00,1.3350409,0.8959290536,1.3350409,0.0,1.3350409,0.0,0.0,2.11497,0.11599999999999999
2024-01-19 14:00:00,0.38759058,0.8901794194,0.38759058,0.0,0.38759058,0.0,0.0,1.1867699999999999,0.091
2024-01-19 15:00:00,0.36250916,0.8822608383,0.36250916,0.0,0.36250916,0.0,0.0,1.1867699999999999,0.057999999999999996
2024-01-19 16:00:00,0.30489418,0.8818758182,0.30489418,0.0,0.30489418,0.0,0.0,1.1867699999999999,0.0
2024-01-19 17:00:00,0.25482873,0.9319412716,0.25482873,0.0,0.25482873,0.0,0.0,1.1867699999999999,0.0
2024-01-19 18:00:00,0.25635079,0.9370492056,0.25635079,0.0,0.25635079,0.0,0.0,1.1934,0.0
2024-01-19 19:00:00,1.2119129,0.909687107,1.2119129,0.0,1.2119129,0.0,0.0,2.1216,0.0
2024-01-19 20:00:00,1.2637494,0.8578505608,1.2637494,0.0,1.2637494,0.0,0.0,2.1216,0.0
2024-01-19 21:00:00,1.2949489,0.8266510947,1.2949489,0.0,1.2949489,0.0,0.0,2.1216,0.0
2024-01-19 22:00:00,1.3036504,0.8179496394,1.3036504,0.0,1.3036504,0.0,0.0,2.1216,0.0
